"location","time_idx","value","target"
"IS","2022-07-27",0,"inc case"
"IE","2022-07-27",4707,"inc case"
"IT","2022-07-27",64400,"inc case"
"LV","2022-07-27",2111,"inc case"
"LI","2022-07-27",33,"inc case"
"LT","2022-07-27",1545,"inc case"
"LU","2022-07-27",342,"inc case"
"MT","2022-07-27",97,"inc case"
"NL","2022-07-27",4117,"inc case"
"NO","2022-07-27",231,"inc case"
"PL","2022-07-27",3719,"inc case"
"PT","2022-07-27",4324,"inc case"
"RO","2022-07-27",9802,"inc case"
"SK","2022-07-27",1577,"inc case"
"SI","2022-07-27",1993,"inc case"
"ES","2022-07-27",0,"inc case"
"SE","2022-07-27",0,"inc case"
"CH","2022-07-27",0,"inc case"
"GB","2022-07-27",91914,"inc case"
"AT","2022-07-28",11810,"inc case"
"BE","2022-07-28",16094,"inc case"
"BG","2022-07-28",1770,"inc case"
"HR","2022-07-28",1979,"inc case"
"CY","2022-07-28",0,"inc case"
"CZ","2022-07-28",3629,"inc case"
"DK","2022-07-28",1574,"inc case"
"EE","2022-07-28",0,"inc case"
"FI","2022-07-28",0,"inc case"
"FR","2022-07-28",45914,"inc case"
"DE","2022-07-28",104126,"inc case"
"GR","2022-07-28",0,"inc case"
"HU","2022-07-28",0,"inc case"
"IS","2022-07-28",0,"inc case"
"IE","2022-07-28",0,"inc case"
"IT","2022-07-28",60826,"inc case"
"LV","2022-07-28",1575,"inc case"
"LI","2022-07-28",11,"inc case"
"LT","2022-07-28",1276,"inc case"
"LU","2022-07-28",568,"inc case"
"MT","2022-07-28",98,"inc case"
"NL","2022-07-28",3684,"inc case"
"NO","2022-07-28",252,"inc case"
"PL","2022-07-28",3484,"inc case"
"PT","2022-07-28",3465,"inc case"
"RO","2022-07-28",9339,"inc case"
"SK","2022-07-28",908,"inc case"
"SI","2022-07-28",2003,"inc case"
"ES","2022-07-28",0,"inc case"
"SE","2022-07-28",5737,"inc case"
"CH","2022-07-28",0,"inc case"
"GB","2022-07-28",0,"inc case"
"AT","2022-07-29",9141,"inc case"
"BE","2022-07-29",0,"inc case"
"BG","2022-07-29",1702,"inc case"
"HR","2022-07-29",1467,"inc case"
"CY","2022-07-29",6863,"inc case"
"CZ","2022-07-29",889,"inc case"
"DK","2022-07-29",1375,"inc case"
"EE","2022-07-29",0,"inc case"
"FI","2022-07-29",0,"inc case"
"FR","2022-07-29",44752,"inc case"
"DE","2022-07-29",84798,"inc case"
"GR","2022-07-29",0,"inc case"
"HU","2022-07-29",0,"inc case"
"IS","2022-07-29",509,"inc case"
"IE","2022-07-29",0,"inc case"
"IT","2022-07-29",54417,"inc case"
"LV","2022-07-29",1421,"inc case"
"LI","2022-07-29",25,"inc case"
"LT","2022-07-29",1347,"inc case"
"LU","2022-07-29",413,"inc case"
"MT","2022-07-29",88,"inc case"
"NL","2022-07-29",3232,"inc case"
"NO","2022-07-29",194,"inc case"
"PL","2022-07-29",3386,"inc case"
"PT","2022-07-29",3491,"inc case"
"RO","2022-07-29",8831,"inc case"
"SK","2022-07-29",1438,"inc case"
"SI","2022-07-29",1518,"inc case"
"ES","2022-07-29",23351,"inc case"
"SE","2022-07-29",0,"inc case"
"CH","2022-07-29",0,"inc case"
"GB","2022-07-29",0,"inc case"
"AT","2022-07-30",0,"inc case"
"BE","2022-07-30",0,"inc case"
"BG","2022-07-30",722,"inc case"
"HR","2022-07-30",1496,"inc case"
"CY","2022-07-30",0,"inc case"
"CZ","2022-07-30",4469,"inc case"
"DK","2022-07-30",0,"inc case"
"EE","2022-07-30",0,"inc case"
"FI","2022-07-30",0,"inc case"
"FR","2022-07-30",0,"inc case"
"DE","2022-07-30",0,"inc case"
"GR","2022-07-30",0,"inc case"
"HU","2022-07-30",0,"inc case"
"IS","2022-07-30",0,"inc case"
"IE","2022-07-30",0,"inc case"
"IT","2022-07-30",50297,"inc case"
"LV","2022-07-30",0,"inc case"
"LI","2022-07-30",0,"inc case"
"LT","2022-07-30",1305,"inc case"
"LU","2022-07-30",0,"inc case"
"MT","2022-07-30",51,"inc case"
"NL","2022-07-30",0,"inc case"
"NO","2022-07-30",124,"inc case"
"PL","2022-07-30",3684,"inc case"
"PT","2022-07-30",0,"inc case"
"RO","2022-07-30",7532,"inc case"
"SK","2022-07-30",1596,"inc case"
"SI","2022-07-30",1782,"inc case"
"ES","2022-07-30",0,"inc case"
"SE","2022-07-30",0,"inc case"
"CH","2022-07-30",0,"inc case"
"GB","2022-07-30",0,"inc case"
"AT","2022-07-31",0,"inc case"
"BE","2022-07-31",0,"inc case"
"BG","2022-07-31",0,"inc case"
"HR","2022-07-31",940,"inc case"
"CY","2022-07-31",0,"inc case"
"CZ","2022-07-31",554,"inc case"
"DK","2022-07-31",0,"inc case"
"EE","2022-07-31",0,"inc case"
"FI","2022-07-31",0,"inc case"
"FR","2022-07-31",0,"inc case"
"DE","2022-07-31",0,"inc case"
"GR","2022-07-31",0,"inc case"
"HU","2022-07-31",0,"inc case"
"IS","2022-07-31",0,"inc case"
"IE","2022-07-31",0,"inc case"
"IT","2022-07-31",37252,"inc case"
"LV","2022-07-31",0,"inc case"
"LI","2022-07-31",0,"inc case"
"LT","2022-07-31",122,"inc case"
"LU","2022-07-31",0,"inc case"
"MT","2022-07-31",58,"inc case"
"NL","2022-07-31",0,"inc case"
"NO","2022-07-31",64,"inc case"
"PL","2022-07-31",649,"inc case"
"PT","2022-07-31",0,"inc case"
"RO","2022-07-31",4079,"inc case"
"SK","2022-07-31",596,"inc case"
"SI","2022-07-31",575,"inc case"
"ES","2022-07-31",0,"inc case"
"SE","2022-07-31",0,"inc case"
"CH","2022-07-31",0,"inc case"
"GB","2022-07-31",0,"inc case"
"AT","2022-08-01",0,"inc case"
"BE","2022-08-01",10946,"inc case"
"BG","2022-08-01",3089,"inc case"
"HR","2022-08-01",48,"inc case"
"CY","2022-08-01",0,"inc case"
"CZ","2022-08-01",3538,"inc case"
"DK","2022-08-01",3957,"inc case"
"EE","2022-08-01",0,"inc case"
"FI","2022-08-01",0,"inc case"
"FR","2022-08-01",80062,"inc case"
"DE","2022-08-01",66866,"inc case"
"GR","2022-08-01",0,"inc case"
"HU","2022-08-01",0,"inc case"
"IS","2022-08-01",0,"inc case"
"IE","2022-08-01",0,"inc case"
"IT","2022-08-01",19520,"inc case"
"LV","2022-08-01",2605,"inc case"
"LI","2022-08-01",35,"inc case"
"LT","2022-08-01",114,"inc case"
"LU","2022-08-01",0,"inc case"
"MT","2022-08-01",51,"inc case"
"NL","2022-08-01",7327,"inc case"
"NO","2022-08-01",242,"inc case"
"PL","2022-08-01",617,"inc case"
"PT","2022-08-01",4531,"inc case"
"RO","2022-08-01",5202,"inc case"
"SK","2022-08-01",276,"inc case"
"SI","2022-08-01",594,"inc case"
"ES","2022-08-01",0,"inc case"
"SE","2022-08-01",0,"inc case"
"CH","2022-08-01",0,"inc case"
"GB","2022-08-01",0,"inc case"
"AT","2022-08-02",25283,"inc case"
"BE","2022-08-02",0,"inc case"
"BG","2022-08-02",1951,"inc case"
"HR","2022-08-02",1038,"inc case"
"CY","2022-08-02",0,"inc case"
"CZ","2022-08-02",3092,"inc case"
"DK","2022-08-02",1953,"inc case"
"EE","2022-08-02",4978,"inc case"
"FI","2022-08-02",0,"inc case"
"FR","2022-08-02",49130,"inc case"
"DE","2022-08-02",102698,"inc case"
"GR","2022-08-02",125193,"inc case"
"HU","2022-08-02",0,"inc case"
"IS","2022-08-02",345,"inc case"
"IE","2022-08-02",0,"inc case"
"IT","2022-08-02",65099,"inc case"
"LV","2022-08-02",1705,"inc case"
"LI","2022-08-02",43,"inc case"
"LT","2022-08-02",2047,"inc case"
"LU","2022-08-02",677,"inc case"
"MT","2022-08-02",94,"inc case"
"NL","2022-08-02",3298,"inc case"
"NO","2022-08-02",230,"inc case"
"PL","2022-08-02",5645,"inc case"
"PT","2022-08-02",4075,"inc case"
"RO","2022-08-02",11696,"inc case"
"SK","2022-08-02",1470,"inc case"
"SI","2022-08-02",2676,"inc case"
"ES","2022-08-02",19417,"inc case"
"SE","2022-08-02",0,"inc case"
"CH","2022-08-02",23363,"inc case"
"GB","2022-08-02",0,"inc case"
"AT","2022-08-03",7879,"inc case"
"BE","2022-08-03",0,"inc case"
"BG","2022-08-03",1701,"inc case"
"HR","2022-08-03",1768,"inc case"
"CY","2022-08-03",0,"inc case"
"CZ","2022-08-03",3961,"inc case"
"DK","2022-08-03",1830,"inc case"
"EE","2022-08-03",0,"inc case"
"FI","2022-08-03",0,"inc case"
"FR","2022-08-03",38403,"inc case"
"DE","2022-08-03",87681,"inc case"
"GR","2022-08-03",0,"inc case"
"HU","2022-08-03",21840,"inc case"
"IS","2022-08-03",0,"inc case"
"IE","2022-08-03",3439,"inc case"
"IT","2022-08-03",45956,"inc case"
"LV","2022-08-03",1775,"inc case"
"LI","2022-08-03",18,"inc case"
"LT","2022-08-03",1630,"inc case"
"LU","2022-08-03",285,"inc case"
"MT","2022-08-03",83,"inc case"
"NL","2022-08-03",2916,"inc case"
"NO","2022-08-03",225,"inc case"
"PL","2022-08-03",4471,"inc case"
"PT","2022-08-03",3885,"inc case"
"RO","2022-08-03",9106,"inc case"
"SK","2022-08-03",1483,"inc case"
"SI","2022-08-03",1868,"inc case"
"ES","2022-08-03",0,"inc case"
"SE","2022-08-03",0,"inc case"
"CH","2022-08-03",0,"inc case"
"GB","2022-08-03",64420,"inc case"
"AT","2022-08-04",8379,"inc case"
"BE","2022-08-04",0,"inc case"
"BG","2022-08-04",1496,"inc case"
"HR","2022-08-04",1486,"inc case"
"CY","2022-08-04",0,"inc case"
"CZ","2022-08-04",3305,"inc case"
"DK","2022-08-04",1686,"inc case"
"EE","2022-08-04",0,"inc case"
"FI","2022-08-04",47182,"inc case"
"FR","2022-08-04",27976,"inc case"
"DE","2022-08-04",74645,"inc case"
"GR","2022-08-04",0,"inc case"
"HU","2022-08-04",0,"inc case"
"IS","2022-08-04",0,"inc case"
"IE","2022-08-04",0,"inc case"
"IT","2022-08-04",42959,"inc case"
"LV","2022-08-04",1767,"inc case"
"LI","2022-08-04",2,"inc case"
"LT","2022-08-04",1554,"inc case"
"LU","2022-08-04",293,"inc case"
"MT","2022-08-04",64,"inc case"
"NL","2022-08-04",2438,"inc case"
"NO","2022-08-04",179,"inc case"
"PL","2022-08-04",4478,"inc case"
"PT","2022-08-04",3182,"inc case"
"RO","2022-08-04",8617,"inc case"
"SK","2022-08-04",-3528,"inc case"
"SI","2022-08-04",1716,"inc case"
"ES","2022-08-04",0,"inc case"
"SE","2022-08-04",5956,"inc case"
"CH","2022-08-04",0,"inc case"
"GB","2022-08-04",0,"inc case"
"AT","2022-08-05",6179,"inc case"
"BE","2022-08-05",12098,"inc case"
"BG","2022-08-05",1566,"inc case"
"HR","2022-08-05",1226,"inc case"
"CY","2022-08-05",0,"inc case"
"CZ","2022-08-05",4222,"inc case"
"DK","2022-08-05",1362,"inc case"
"EE","2022-08-05",0,"inc case"
"FI","2022-08-05",0,"inc case"
"FR","2022-08-05",30592,"inc case"
"DE","2022-08-05",59506,"inc case"
"GR","2022-08-05",0,"inc case"
"HU","2022-08-05",0,"inc case"
"IS","2022-08-05",329,"inc case"
"IE","2022-08-05",0,"inc case"
"IT","2022-08-05",38215,"inc case"
"LV","2022-08-05",1605,"inc case"
"LI","2022-08-05",29,"inc case"
"LT","2022-08-05",1405,"inc case"
"LU","2022-08-05",214,"inc case"
"MT","2022-08-05",50,"inc case"
"NL","2022-08-05",2470,"inc case"
"NO","2022-08-05",179,"inc case"
"PL","2022-08-05",4290,"inc case"
"PT","2022-08-05",3339,"inc case"
"RO","2022-08-05",7765,"inc case"
"SK","2022-08-05",0,"inc case"
"SI","2022-08-05",1499,"inc case"
"ES","2022-08-05",20188,"inc case"
"SE","2022-08-05",0,"inc case"
"CH","2022-08-05",0,"inc case"
"GB","2022-08-05",0,"inc case"
"AT","2022-08-06",0,"inc case"
"BE","2022-08-06",0,"inc case"
"BG","2022-08-06",663,"inc case"
"HR","2022-08-06",250,"inc case"
"CY","2022-08-06",5472,"inc case"
"CZ","2022-08-06",968,"inc case"
"DK","2022-08-06",0,"inc case"
"EE","2022-08-06",0,"inc case"
"FI","2022-08-06",0,"inc case"
"FR","2022-08-06",0,"inc case"
"DE","2022-08-06",0,"inc case"
"GR","2022-08-06",0,"inc case"
"HU","2022-08-06",0,"inc case"
"IS","2022-08-06",0,"inc case"
"IE","2022-08-06",0,"inc case"
"IT","2022-08-06",34997,"inc case"
"LV","2022-08-06",0,"inc case"
"LI","2022-08-06",0,"inc case"
"LT","2022-08-06",1540,"inc case"
"LU","2022-08-06",0,"inc case"
"MT","2022-08-06",50,"inc case"
"NL","2022-08-06",0,"inc case"
"NO","2022-08-06",71,"inc case"
"PL","2022-08-06",4405,"inc case"
"PT","2022-08-06",0,"inc case"
"RO","2022-08-06",6441,"inc case"
"SK","2022-08-06",0,"inc case"
"SI","2022-08-06",1603,"inc case"
"ES","2022-08-06",0,"inc case"
"SE","2022-08-06",0,"inc case"
"CH","2022-08-06",0,"inc case"
"GB","2022-08-06",0,"inc case"
"AT","2022-08-07",0,"inc case"
"BE","2022-08-07",0,"inc case"
"BG","2022-08-07",411,"inc case"
"HR","2022-08-07",743,"inc case"
"CY","2022-08-07",0,"inc case"
"CZ","2022-08-07",1031,"inc case"
"DK","2022-08-07",0,"inc case"
"EE","2022-08-07",0,"inc case"
"FI","2022-08-07",0,"inc case"
"FR","2022-08-07",0,"inc case"
"DE","2022-08-07",0,"inc case"
"GR","2022-08-07",0,"inc case"
"HU","2022-08-07",0,"inc case"
"IS","2022-08-07",0,"inc case"
"IE","2022-08-07",0,"inc case"
"IT","2022-08-07",26656,"inc case"
"LV","2022-08-07",0,"inc case"
"LI","2022-08-07",0,"inc case"
"LT","2022-08-07",176,"inc case"
"LU","2022-08-07",1210,"inc case"
"MT","2022-08-07",26,"inc case"
"NL","2022-08-07",0,"inc case"
"NO","2022-08-07",38,"inc case"
"PL","2022-08-07",698,"inc case"
"PT","2022-08-07",0,"inc case"
"RO","2022-08-07",3518,"inc case"
"SK","2022-08-07",0,"inc case"
"SI","2022-08-07",561,"inc case"
"ES","2022-08-07",0,"inc case"
"SE","2022-08-07",0,"inc case"
"CH","2022-08-07",0,"inc case"
"GB","2022-08-07",0,"inc case"
"AT","2022-08-08",17119,"inc case"
"BE","2022-08-08",7520,"inc case"
"BG","2022-08-08",2318,"inc case"
"HR","2022-08-08",64,"inc case"
"CY","2022-08-08",0,"inc case"
"CZ","2022-08-08",3049,"inc case"
"DK","2022-08-08",3511,"inc case"
"EE","2022-08-08",0,"inc case"
"FI","2022-08-08",0,"inc case"
"FR","2022-08-08",54817,"inc case"
"DE","2022-08-08",49617,"inc case"
"GR","2022-08-08",0,"inc case"
"HU","2022-08-08",0,"inc case"
"IS","2022-08-08",0,"inc case"
"IE","2022-08-08",0,"inc case"
"IT","2022-08-08",11975,"inc case"
"LV","2022-08-08",2909,"inc case"
"LI","2022-08-08",22,"inc case"
"LT","2022-08-08",108,"inc case"
"LU","2022-08-08",0,"inc case"
"MT","2022-08-08",42,"inc case"
"NL","2022-08-08",4876,"inc case"
"NO","2022-08-08",227,"inc case"
"PL","2022-08-08",599,"inc case"
"PT","2022-08-08",0,"inc case"
"RO","2022-08-08",4689,"inc case"
"SK","2022-08-08",0,"inc case"
"SI","2022-08-08",520,"inc case"
"ES","2022-08-08",0,"inc case"
"SE","2022-08-08",0,"inc case"
"CH","2022-08-08",0,"inc case"
"GB","2022-08-08",0,"inc case"
"AT","2022-08-09",3961,"inc case"
"BE","2022-08-09",0,"inc case"
"BG","2022-08-09",1636,"inc case"
"HR","2022-08-09",987,"inc case"
"CY","2022-08-09",0,"inc case"
"CZ","2022-08-09",0,"inc case"
"DK","2022-08-09",1933,"inc case"
"EE","2022-08-09",2194,"inc case"
"FI","2022-08-09",0,"inc case"
"FR","2022-08-09",37816,"inc case"
"DE","2022-08-09",78698,"inc case"
"GR","2022-08-09",103059,"inc case"
"HU","2022-08-09",0,"inc case"
"IS","2022-08-09",331,"inc case"
"IE","2022-08-09",0,"inc case"
"IT","2022-08-09",43078,"inc case"
"LV","2022-08-09",1731,"inc case"
"LI","2022-08-09",26,"inc case"
"LT","2022-08-09",1959,"inc case"
"LU","2022-08-09",0,"inc case"
"MT","2022-08-09",47,"inc case"
"NL","2022-08-09",2162,"inc case"
"NO","2022-08-09",198,"inc case"
"PL","2022-08-09",5959,"inc case"
"PT","2022-08-09",7771,"inc case"
"RO","2022-08-09",9864,"inc case"
"SK","2022-08-09",0,"inc case"
"SI","2022-08-09",2402,"inc case"
"ES","2022-08-09",14373,"inc case"
"SE","2022-08-09",0,"inc case"
"CH","2022-08-09",21775,"inc case"
"GB","2022-08-09",0,"inc case"
"AT","2022-08-10",5893,"inc case"
"BE","2022-08-10",0,"inc case"
"BG","2022-08-10",1429,"inc case"
"HR","2022-08-10",1872,"inc case"
"CY","2022-08-10",0,"inc case"
"CZ","2022-08-10",4537,"inc case"
"DK","2022-08-10",2140,"inc case"
"EE","2022-08-10",0,"inc case"
"FI","2022-08-10",0,"inc case"
"FR","2022-08-10",27081,"inc case"
"DE","2022-08-10",72737,"inc case"
"GR","2022-08-10",0,"inc case"
"HU","2022-08-10",18078,"inc case"
"IS","2022-08-10",0,"inc case"
"IE","2022-08-10",3186,"inc case"
"IT","2022-08-10",31699,"inc case"
"LV","2022-08-10",1881,"inc case"
"LI","2022-08-10",19,"inc case"
"LT","2022-08-10",1858,"inc case"
"LU","2022-08-10",0,"inc case"
"MT","2022-08-10",43,"inc case"
"NL","2022-08-10",2119,"inc case"
"NO","2022-08-10",202,"inc case"
"PL","2022-08-10",4479,"inc case"
"PT","2022-08-10",3205,"inc case"
"RO","2022-08-10",7313,"inc case"
"SK","2022-08-10",0,"inc case"
"SI","2022-08-10",1821,"inc case"
"ES","2022-08-10",0,"inc case"
"SE","2022-08-10",0,"inc case"
"CH","2022-08-10",0,"inc case"
"GB","2022-08-10",51927,"inc case"
"AT","2022-08-11",6762,"inc case"
"BE","2022-08-11",8664,"inc case"
"BG","2022-08-11",1274,"inc case"
"HR","2022-08-11",1583,"inc case"
"CY","2022-08-11",0,"inc case"
"CZ","2022-08-11",5008,"inc case"
"DK","2022-08-11",2171,"inc case"
"EE","2022-08-11",0,"inc case"
"FI","2022-08-11",20782,"inc case"
"FR","2022-08-11",23989,"inc case"
"DE","2022-08-11",59888,"inc case"
"GR","2022-08-11",0,"inc case"
"HU","2022-08-11",0,"inc case"
"IS","2022-08-11",0,"inc case"
"IE","2022-08-11",0,"inc case"
"IT","2022-08-11",28423,"inc case"
"LV","2022-08-11",1779,"inc case"
"LI","2022-08-11",17,"inc case"
"LT","2022-08-11",1603,"inc case"
"LU","2022-08-11",0,"inc case"
"MT","2022-08-11",49,"inc case"
"NL","2022-08-11",1762,"inc case"
"NO","2022-08-11",205,"inc case"
"PL","2022-08-11",4315,"inc case"
"PT","2022-08-11",2879,"inc case"
"RO","2022-08-11",6469,"inc case"
"SK","2022-08-11",0,"inc case"
"SI","2022-08-11",1625,"inc case"
"ES","2022-08-11",0,"inc case"
"SE","2022-08-11",6325,"inc case"
"CH","2022-08-11",0,"inc case"
"GB","2022-08-11",0,"inc case"
"AT","2022-08-12",6454,"inc case"
"BE","2022-08-12",0,"inc case"
"BG","2022-08-12",1024,"inc case"
"HR","2022-08-12",1094,"inc case"
"CY","2022-08-12",3611,"inc case"
"CZ","2022-08-12",2925,"inc case"
"DK","2022-08-12",1878,"inc case"
"EE","2022-08-12",0,"inc case"
"FI","2022-08-12",0,"inc case"
"FR","2022-08-12",13813,"inc case"
"DE","2022-08-12",49839,"inc case"
"GR","2022-08-12",0,"inc case"
"HU","2022-08-12",0,"inc case"
"IS","2022-08-12",356,"inc case"
"IE","2022-08-12",0,"inc case"
"IT","2022-08-12",26689,"inc case"
"LV","2022-08-12",1539,"inc case"
"LI","2022-08-12",18,"inc case"
"LT","2022-08-12",1331,"inc case"
"LU","2022-08-12",0,"inc case"
"MT","2022-08-12",44,"inc case"
"NL","2022-08-12",1880,"inc case"
"NO","2022-08-12",196,"inc case"
"PL","2022-08-12",4222,"inc case"
"PT","2022-08-12",2954,"inc case"
"RO","2022-08-12",5710,"inc case"
"SK","2022-08-12",0,"inc case"
"SI","2022-08-12",1416,"inc case"
"ES","2022-08-12",13582,"inc case"
"SE","2022-08-12",0,"inc case"
"CH","2022-08-12",0,"inc case"
"GB","2022-08-12",0,"inc case"
"AT","2022-08-13",0,"inc case"
"BE","2022-08-13",0,"inc case"
"BG","2022-08-13",818,"inc case"
"HR","2022-08-13",1215,"inc case"
"CY","2022-08-13",0,"inc case"
"CZ","2022-08-13",1451,"inc case"
"DK","2022-08-13",0,"inc case"
"EE","2022-08-13",0,"inc case"
"FI","2022-08-13",0,"inc case"
"FR","2022-08-13",0,"inc case"
"DE","2022-08-13",0,"inc case"
"GR","2022-08-13",0,"inc case"
"HU","2022-08-13",0,"inc case"
"IS","2022-08-13",0,"inc case"
"IE","2022-08-13",0,"inc case"
"IT","2022-08-13",24785,"inc case"
"LV","2022-08-13",0,"inc case"
"LI","2022-08-13",0,"inc case"
"LT","2022-08-13",1532,"inc case"
"LU","2022-08-13",0,"inc case"
"MT","2022-08-13",30,"inc case"
"NL","2022-08-13",0,"inc case"
"NO","2022-08-13",69,"inc case"
"PL","2022-08-13",4639,"inc case"
"PT","2022-08-13",0,"inc case"
"RO","2022-08-13",4684,"inc case"
"SK","2022-08-13",0,"inc case"
"SI","2022-08-13",1567,"inc case"
"ES","2022-08-13",0,"inc case"
"SE","2022-08-13",0,"inc case"
"CH","2022-08-13",0,"inc case"
"GB","2022-08-13",0,"inc case"
"AT","2022-08-14",0,"inc case"
"BE","2022-08-14",0,"inc case"
"BG","2022-08-14",355,"inc case"
"HR","2022-08-14",629,"inc case"
"CY","2022-08-14",0,"inc case"
"CZ","2022-08-14",282,"inc case"
"DK","2022-08-14",0,"inc case"
"EE","2022-08-14",0,"inc case"
"FI","2022-08-14",0,"inc case"
"FR","2022-08-14",0,"inc case"
"DE","2022-08-14",0,"inc case"
"GR","2022-08-14",0,"inc case"
"HU","2022-08-14",0,"inc case"
"IS","2022-08-14",0,"inc case"
"IE","2022-08-14",0,"inc case"
"IT","2022-08-14",19455,"inc case"
"LV","2022-08-14",0,"inc case"
"LI","2022-08-14",0,"inc case"
"LT","2022-08-14",198,"inc case"
"LU","2022-08-14",0,"inc case"
"MT","2022-08-14",33,"inc case"
"NL","2022-08-14",0,"inc case"
"NO","2022-08-14",35,"inc case"
"PL","2022-08-14",775,"inc case"
"PT","2022-08-14",0,"inc case"
"RO","2022-08-14",2651,"inc case"
"SK","2022-08-14",0,"inc case"
"SI","2022-08-14",531,"inc case"
"ES","2022-08-14",0,"inc case"
"SE","2022-08-14",0,"inc case"
"CH","2022-08-14",0,"inc case"
"GB","2022-08-14",0,"inc case"
"AT","2022-08-15",16161,"inc case"
"BE","2022-08-15",0,"inc case"
"BG","2022-08-15",1864,"inc case"
"HR","2022-08-15",65,"inc case"
"CY","2022-08-15",0,"inc case"
"CZ","2022-08-15",3104,"inc case"
"DK","2022-08-15",4041,"inc case"
"EE","2022-08-15",0,"inc case"
"FI","2022-08-15",0,"inc case"
"FR","2022-08-15",0,"inc case"
"DE","2022-08-15",45856,"inc case"
"GR","2022-08-15",0,"inc case"
"HU","2022-08-15",0,"inc case"
"IS","2022-08-15",0,"inc case"
"IE","2022-08-15",0,"inc case"
"IT","2022-08-15",9893,"inc case"
"LV","2022-08-15",2611,"inc case"
"LI","2022-08-15",0,"inc case"
"LT","2022-08-15",133,"inc case"
"LU","2022-08-15",0,"inc case"
"MT","2022-08-15",24,"inc case"
"NL","2022-08-15",4010,"inc case"
"NO","2022-08-15",199,"inc case"
"PL","2022-08-15",771,"inc case"
"PT","2022-08-15",0,"inc case"
"RO","2022-08-15",2254,"inc case"
"SK","2022-08-15",0,"inc case"
"SI","2022-08-15",497,"inc case"
"ES","2022-08-15",0,"inc case"
"SE","2022-08-15",0,"inc case"
"CH","2022-08-15",0,"inc case"
"GB","2022-08-15",0,"inc case"
"AT","2022-08-16",3042,"inc case"
"BE","2022-08-16",7099,"inc case"
"BG","2022-08-16",1350,"inc case"
"HR","2022-08-16",165,"inc case"
"CY","2022-08-16",0,"inc case"
"CZ","2022-08-16",3974,"inc case"
"DK","2022-08-16",1900,"inc case"
"EE","2022-08-16",1848,"inc case"
"FI","2022-08-16",0,"inc case"
"FR","2022-08-16",42138,"inc case"
"DE","2022-08-16",63745,"inc case"
"GR","2022-08-16",77062,"inc case"
"HU","2022-08-16",0,"inc case"
"IS","2022-08-16",296,"inc case"
"IE","2022-08-16",0,"inc case"
"IT","2022-08-16",8941,"inc case"
"LV","2022-08-16",1679,"inc case"
"LI","2022-08-16",32,"inc case"
"LT","2022-08-16",197,"inc case"
"LU","2022-08-16",0,"inc case"
"MT","2022-08-16",27,"inc case"
"NL","2022-08-16",1907,"inc case"
"NO","2022-08-16",169,"inc case"
"PL","2022-08-16",806,"inc case"
"PT","2022-08-16",5166,"inc case"
"RO","2022-08-16",3600,"inc case"
"SK","2022-08-16",0,"inc case"
"SI","2022-08-16",583,"inc case"
"ES","2022-08-16",12162,"inc case"
"SE","2022-08-16",0,"inc case"
"CH","2022-08-16",18213,"inc case"
